married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
True,white,approve,1,130,81,1,0,False,4.4,130.0,2.57,2,1,False,1,male
False,white,approve,1,141,82,1,0,True,6.82,176.0,61.0,1,2,False,1,male
False,white,approve,1,133,74,3,0,False,6.22,167.0,73.0,2,1,False,3,male
True,white,approve,1,160,52,1,1,False,4.32,209.0,19.0,1,1,False,2,male
True,white,approve,1,118,44,2,0,False,3.75,124.0,3.0,1,6,True,3,male
True,white,approve,1,150,49,2,0,False,2.91,275.0,139.0,2,5,False,2,male
True,white,approve,1,138,54,1,0,False,1.99,172.0,109.0,2,1,False,2,male
True,white,approve,1,118,62,1,0,False,2.75,167.9,15.5,2,2,False,2,male
False,white,approve,1,96,30,1,0,False,2.5,129.0,34.0,2,1,False,1,male
False,white,reject,1,124,56,1,0,False,5.12,165.0,55.0,3,6,False,1,male
False,white,approve,1,100,68,1,0,False,3.55,170.0,4.9,2,3,False,2,female
True,white,approve,1,175,55,1,1,False,6.32,278.0,130.3,1,1,False,2,male
True,hispan,approve,1,212,84,1,0,False,7.83,235.0,71.0,1,6,False,2,male
True,hispan,approve,1,99,44,2,0,False,4.01,110.0,13.8,2,4,False,3,male
True,hispan,approve,1,212,80,1,1,True,3.51,265.0,49.7,2,1,True,2,male
True,white,approve,1,95,98,1,0,False,4.57,118.0,10.0,1,1,False,1,male
True,white,approve,1,155,63,1,2,False,5.18,193.0,47.0,2,1,False,2,male
False,white,approve,1,120,54,1,0,False,4.47,168.25,15.0,2,2,False,2,male
True,white,approve,1,110,41,1,3,False,2.26,160.0,10.0,2,1,False,2,male
False,white,approve,1,70,43,1,0,False,3.54,88.0,24.0,2,1,False,2,female
True,white,approve,1,79,62,1,0,False,2.64,104.9,54.3,2,6,False,1,male
True,white,approve,2,145,57,1,0,False,2.33,245.0,118.0,1,1,False,2,male
False,white,reject,1,111,56,1,1,False,3.06,124.0,22.0,2,5,False,2,male
False,white,approve,1,102,67,1,0,False,2.88,107.0,18.0,2,1,False,1,female
False,white,approve,1,155,41,1,0,False,1.77,124.0,142.0,2,1,False,1,female
True,white,approve,1,125,71,1,1,False,3.75,193.0,78.0,1,1,False,2,male
False,white,approve,1,110,51,1,0,False,2.76,137.0,155.0,2,1,False,2,female
True,white,approve,1,75,65,1,2,False,3.82,97.5,57.1,2,1,False,1,male
True,white,approve,1,108,52,1,0,False,2.17,113.0,9.0,2,1,False,1,male
True,white,approve,1,77,120,1,0,False,9.0,378.0,51.0,1,1,False,2,male
True,white,approve,1,153,61,1,0,False,3.21,239.0,0.0,2,1,False,2,male
False,white,approve,1,60,67,1,0,False,10.0,160.0,141.0,1,1,False,1,female
False,white,approve,1,119,63,1,0,False,2.08,125.0,52.0,1,1,False,1,female
False,white,approve,1,110,35,1,0,False,2.94,152.0,55.0,2,1,False,2,male
True,white,approve,1,171,87,1,0,True,4.0,189.9,3.9,2,1,False,2,male
False,white,approve,1,171,86,1,0,False,7.09,213.0,55.0,2,1,False,1,male
False,white,approve,1,168,50,3,0,True,4.17,210.0,24.0,1,1,False,3,male
True,white,approve,1,130,51,1,0,False,4.31,230.0,65.0,1,1,False,2,male
False,white,approve,1,71,37,1,0,False,3.07,89.0,38.0,2,1,True,1,male
True,white,approve,1,130,65,1,2,False,5.39,203.0,68.0,1,3,False,2,male
True,white,approve,1,128,70,1,0,False,3.33,160.0,80.0,2,3,False,2,male
True,white,approve,1,79,39,1,2,False,3.25,195.0,138.5,2,6,False,2,male
False,white,approve,1,296,120,1,0,False,5.94,370.0,84.0,1,1,False,2,male
True,white,approve,1,132,28,1,0,False,5.85,132.0,8.0,1,1,False,2,male
False,white,approve,1,156,72,1,0,False,6.0,195.0,17.0,1,2,False,1,female
True,white,approve,1,50,29,1,2,False,2.16,180.0,40.0,2,1,False,2,male
True,white,approve,1,146,66,1,2,False,3.57,225.0,12.0,1,1,False,2,male
False,white,approve,1,128,86,1,0,True,7.17,170.0,108.0,2,2,False,2,male
False,white,approve,1,58,30,1,0,False,2.53,98.0,68.0,2,1,False,1,female
True,white,reject,1,100,55,1,2,False,4.57,125.0,42.0,2,1,False,2,male
False,white,approve,1,132,45,1,0,False,2.35,144.0,24.55,2,1,False,2,male
True,white,approve,1,149,68,1,0,False,3.5,157.0,25.1,2,1,False,2,male
True,white,reject,1,86,74,1,0,False,3.01,108.0,38.0,1,6,False,1,male
True,white,approve,1,136,57,1,0,False,2.33,170.0,64.0,2,5,False,2,male
True,hispan,approve,1,80,35,1,2,False,2.9,100.0,28.0,2,1,False,2,male
True,white,approve,1,244,115,1,3,False,9.6,305.0,181.0,2,1,False,2,male
True,white,approve,1,204,59,1,2,False,4.35,279.0,19.0,2,1,False,2,male
False,white,approve,1,110,78,1,0,False,2.33,158.0,69.0,2,1,False,2,male
True,white,approve,1,155,80,1,1,False,3.88,204.0,29.0,1,1,False,2,male
True,white,approve,2,125,54,3,0,False,5.49,178.0,39.0,1,1,False,3,male
False,white,approve,1,72,34,1,1,False,2.87,90.0,5.4,2,1,False,1,female
False,white,approve,1,142,61,1,0,False,7.25,178.0,23.0,2,1,False,1,female
False,white,reject,1,152,61,1,1,False,5.06,190.0,40.0,2,1,False,2,female
False,black,approve,1,90,35,1,0,False,2.88,100.0,3.0,2,3,False,1,female
False,white,approve,1,185,146,1,3,False,9.17,330.0,106.8,1,2,False,2,male
False,black,approve,1,74,31,1,0,False,2.54,84.0,26.0,1,6,True,1,female
False,white,approve,1,148,64,1,0,False,4.98,162.0,11.0,2,1,False,2,male
False,white,approve,1,119,57,1,0,False,2.25,162.0,68.0,2,4,False,2,male
True,white,approve,1,85,48,1,0,False,2.67,90.0,109.0,2,1,False,1,male
False,black,approve,1,82,41,2,0,False,3.34,91.0,48.0,1,1,False,3,male
True,white,approve,1,275,115,1,4,False,9.5,405.0,150.0,2,3,False,2,male
True,white,approve,1,120,72,1,0,False,2.58,150.0,46.0,2,1,False,2,male
True,white,approve,1,102,51,1,0,False,2.55,142.0,9.0,1,1,False,2,male
True,black,approve,1,113,43,1,2,False,1.99,125.0,23.0,2,1,False,1,male
True,white,approve,1,113,54,1,2,False,3.1,125.0,21.0,2,1,False,1,male
True,white,approve,1,126,39,1,1,False,3.0,142.0,20.0,2,1,False,2,male
True,white,approve,1,108,49,1,1,False,2.71,120.0,20.0,2,1,False,2,male
True,white,approve,1,100,87,1,1,False,3.44,125.0,35.0,1,2,False,1,male
False,white,approve,1,75,43,1,0,False,3.6,135.0,116.0,2,1,False,1,male
True,white,approve,1,135,48,1,2,False,3.28,180.0,37.0,2,6,True,2,male
False,white,approve,1,100,95,1,2,False,7.95,147.5,57.88,1,1,False,1,male
True,white,approve,1,190,74,1,1,True,6.7,270.0,21.0,1,1,False,2,male
True,white,approve,1,138,54,1,2,False,4.53,172.5,67.2,2,1,False,2,male
True,white,approve,1,115,71,1,0,False,3.03,248.0,15.0,1,1,False,2,male
False,black,reject,1,71,38,1,0,False,3.18,90.0,9.7,2,5,True,2,female
False,black,approve,3,120,65,1,0,False,5.32,150.0,72.92,2,1,False,2,female
False,white,approve,1,130,60,1,0,False,2.41,145.0,28.0,2,1,False,2,male
True,white,approve,1,146,73,2,3,True,6.44,146.0,12.0,1,1,False,3,male
True,black,approve,1,95,54,1,0,False,3.03,106.0,10.0,2,1,False,2,male
True,hispan,approve,1,63,25,1,4,False,2.08,70.0,12.0,2,1,False,1,male
False,white,approve,1,126,40,1,0,False,4.2,140.0,61.2,2,1,False,1,female
False,white,approve,1,109,67,1,0,False,3.9,115.0,19.0,2,1,False,2,male
True,white,approve,1,104,36,1,1,False,2.73,130.0,14.0,2,2,False,2,male
True,white,reject,1,125,62,2,3,False,5.18,157.0,41.0,2,4,True,3,male
False,black,reject,1,103,36,1,0,False,1.5,115.0,27.0,2,6,True,3,female
True,white,reject,1,45,79,1,2,False,2.89,56.0,3.0,2,5,False,2,male
True,white,approve,1,122,60,1,0,False,2.06,140.0,10.0,2,1,False,2,male
False,white,approve,1,110,101,1,0,False,8.33,170.0,174.0,2,5,False,1,male
True,white,approve,1,94,51,1,0,True,2.84,117.0,41.0,2,1,False,2,male
True,white,approve,1,231,110,1,1,False,9.17,289.9,33.75,1,3,True,2,male
True,black,approve,1,131,57,1,0,True,5.4,310.0,5.0,1,1,False,2,male
False,hispan,approve,1,65,36,1,0,False,2.76,87.0,1.0,2,4,False,1,male
False,white,reject,1,138,95,1,0,True,2.86,173.0,43.0,2,2,False,2,male
False,white,approve,1,53,24,1,0,False,1.96,66.0,17.0,2,1,False,1,female
False,black,reject,1,194,89,3,0,True,7.44,215.0,35.0,2,5,False,3,female
True,white,approve,1,128,71,1,2,False,3.76,135.0,16.0,2,1,False,2,male
False,hispan,approve,1,112,61,1,0,False,3.3,140.0,49.0,2,1,False,2,male
True,white,approve,1,141,44,2,0,False,1.76,152.0,20.0,2,1,False,3,male
False,white,approve,1,115,55,1,0,False,4.55,129.0,35.0,2,2,False,1,female
True,white,approve,1,28,33,1,0,False,1.17,142.0,55.0,1,1,False,1,male
False,white,approve,1,124,48,1,0,False,3.06,155.0,135.0,2,2,False,2,male
True,white,approve,1,115,54,1,0,False,2.17,128.0,23.0,2,1,False,2,male
True,white,approve,1,198,93,1,0,False,4.2,220.0,32.0,2,5,False,2,male
False,black,approve,1,92,92,1,1,False,7.6,152.0,163.0,1,1,False,1,female
True,white,approve,1,104,48,1,0,False,2.16,130.0,47.0,2,1,False,1,female
True,white,approve,1,188,90,1,0,False,7.5,250.0,151.0,1,1,False,2,male
True,hispan,approve,1,135,64,1,3,False,4.62,185.0,75.0,1,1,False,2,male
True,white,reject,1,152,100,1,1,False,8.3,237.0,114.8,2,6,False,2,male
False,black,reject,1,176,48,1,0,False,2.23,185.0,15.0,4,6,False,2,male
False,white,approve,1,62,47,1,1,True,3.87,88.0,31.0,1,2,False,1,female
False,white,approve,1,81,40,3,0,False,3.32,85.0,13.5,2,5,False,1,female
False,black,reject,1,117,92,1,0,False,2.27,133.0,40.0,2,5,True,2,female
True,white,approve,1,97,65,1,0,False,5.42,190.0,26.0,1,1,False,2,male
False,white,approve,1,126,74,1,0,False,3.54,114.0,32.0,1,5,False,1,male
True,white,approve,1,107,43,1,2,False,2.51,146.0,57.0,2,1,False,2,male
True,white,reject,1,218,73,1,0,False,6.1,228.0,14.0,2,6,True,2,male
False,white,approve,1,66,52,1,0,False,4.33,83.0,47.0,2,1,False,1,male
False,white,approve,1,75,46,1,1,False,2.57,125.0,108.3,1,1,False,2,male
True,white,approve,1,110,51,1,0,False,2.25,141.0,8.0,2,1,False,2,male
False,white,approve,1,105,46,1,0,False,3.84,145.0,37.0,2,1,False,2,male
True,black,approve,1,141,61,3,2,False,5.02,180.0,42.0,2,3,False,3,male
True,hispan,reject,1,178,50,2,0,False,2.15,187.5,15.5,2,5,False,3,female
True,white,approve,1,187,96,1,1,False,7.5,258.0,84.0,1,1,False,2,male
False,white,approve,1,60,36,1,0,False,3.0,219.0,63.0,2,1,False,2,female
True,white,reject,1,105,49,1,0,False,3.89,117.0,28.0,2,4,False,1,male
True,white,approve,1,171,97,1,0,False,5.2,195.0,46.0,1,3,False,2,male
False,white,reject,1,160,31,2,1,False,2.6,160.0,23.0,2,1,False,3,female
True,white,reject,1,239,22,1,2,True,1.6,265.0,17.0,1,1,False,2,male
True,white,approve,1,226,161,1,0,False,6.67,282.0,70.0,2,5,False,2,male
True,white,approve,1,105,52,1,0,False,3.51,133.0,76.0,2,1,False,2,male
True,white,approve,1,112,46,1,0,False,1.02,124.0,18.53,2,1,False,2,male
True,black,reject,1,125,50,1,0,False,2.54,139.0,60.0,2,6,False,1,male
True,white,approve,1,138,56,1,0,False,3.25,145.0,21.0,1,5,False,2,male
True,white,approve,1,138,70,1,0,False,5.83,145.0,13.0,1,1,False,1,male
True,white,approve,1,80,40,1,2,False,2.81,102.0,24.0,2,5,False,2,male
True,white,approve,1,250,107,1,1,False,6.89,285.0,26.0,2,1,False,2,male
False,white,approve,1,113,45,1,0,False,3.58,141.0,14.0,2,1,False,1,female
False,white,approve,1,108,39,1,0,False,3.25,135.0,42.35,2,1,False,2,female
True,white,approve,1,112,55,1,2,False,4.54,140.0,27.0,2,6,False,2,male
False,white,approve,1,64,27,1,0,False,2.11,81.0,95.0,2,4,False,1,female
True,black,approve,1,150,66,1,0,False,3.19,167.0,19.0,2,6,True,2,male
True,white,approve,1,210,89,1,0,True,7.45,290.0,18.35,4,3,True,2,male
False,black,reject,1,80,28,1,0,False,2.72,104.0,62.0,2,4,False,2,female
True,white,approve,1,150,86,1,2,True,5.0,285.0,31.0,1,1,True,2,male
True,hispan,approve,1,127,43,1,0,False,3.64,148.0,30.4,2,1,False,2,male
True,white,approve,1,206,120,1,2,False,10.0,258.0,27.0,1,5,False,2,male
True,white,approve,1,100,42,1,0,False,1.82,160.0,75.0,3,3,False,2,male
True,white,reject,1,110,52,1,1,False,7.25,140.0,0.0,2,6,False,2,male
True,white,approve,1,280,108,1,1,False,7.42,370.0,115.0,1,2,False,2,male
True,hispan,approve,1,125,78,1,2,False,6.5,125.0,19.2,2,1,False,2,male
True,black,approve,1,121,84,1,0,False,2.67,151.0,46.0,2,4,False,1,male
False,black,approve,1,81,55,1,1,False,4.61,101.0,38.0,1,2,False,2,female
True,white,approve,1,133,75,1,2,False,5.94,166.0,12.0,2,1,False,2,male
True,white,approve,1,87,54,1,0,False,2.92,147.0,106.0,2,1,False,2,male
False,white,approve,1,60,33,1,0,False,2.72,95.0,57.0,2,1,False,2,male
True,white,approve,1,175,85,1,1,False,7.12,315.0,172.0,2,2,True,2,male
True,white,approve,1,144,65,1,0,False,2.5,169.0,57.0,2,1,False,2,male
False,white,approve,1,126,65,1,0,False,5.38,140.0,25.0,2,1,False,2,female
True,white,approve,1,100,36,1,5,True,1.8,125.0,3.59,2,1,False,2,male
True,white,approve,1,64,48,1,0,True,3.94,80.0,19.0,2,1,False,2,male
False,white,approve,1,40,35,1,0,False,2.92,100.0,95.74,1,2,False,2,male
True,white,approve,1,148,60,1,1,False,2.08,185.0,41.0,2,2,False,2,male
False,white,reject,1,105,78,1,0,False,6.5,105.0,21.0,2,6,True,1,male
True,white,approve,1,70,35,1,0,False,5.5,242.0,196.1,1,1,False,2,male
False,white,approve,1,100,40,1,0,False,3.34,145.0,40.5,2,6,False,2,female
True,white,approve,1,112,48,1,0,False,2.48,140.0,7.0,2,1,False,2,female
True,black,reject,1,142,44,1,3,False,3.24,158.0,85.0,2,6,True,2,male
False,white,approve,1,92,60,1,0,False,5.0,114.0,31.0,2,1,False,1,male
True,white,approve,1,70,46,1,1,False,3.86,218.0,32.55,1,1,False,2,male
True,white,approve,1,143,57,1,0,False,2.42,179.0,53.0,1,1,False,2,male
True,white,approve,3,92,70,1,0,False,2.73,149.0,16.0,2,2,False,2,male
False,white,approve,1,131,48,1,1,False,4.03,131.0,29.0,2,1,False,2,female
False,white,approve,1,100,34,1,0,False,3.75,300.0,3.0,1,1,False,2,male
True,white,approve,1,152,64,1,0,False,2.13,179.0,30.4,2,5,False,2,male
True,white,approve,1,97,59,1,1,False,3.08,102.0,12.0,2,1,False,2,male
True,white,approve,1,120,60,1,2,False,4.01,190.0,22.0,2,2,False,2,male
True,white,approve,1,162,70,1,1,False,2.96,142.0,15.0,2,1,False,2,male
True,white,approve,1,187,80,1,1,False,6.67,245.0,9.537,1,1,False,2,male
True,white,approve,1,114,60,1,1,False,3.72,143.0,41.0,2,2,False,2,female
False,white,approve,1,50,46,1,0,False,1.93,80.0,66.0,2,1,False,1,male
False,white,reject,1,123,180,1,0,False,2.86,163.0,16.0,2,6,False,2,male
True,white,approve,1,92,46,1,0,False,3.83,123.0,54.0,1,1,False,2,female
True,white,approve,1,60,38,1,0,False,2.21,190.0,86.0,2,1,False,1,male
True,white,approve,1,160,91,1,0,False,3.33,168.0,14.0,2,1,False,2,male
False,white,reject,1,187,10,1,0,True,10.42,265.0,84.0,2,2,False,2,male
True,white,approve,1,105,57,1,4,False,4.78,310.0,198.0,1,1,False,2,male
True,white,approve,1,130,60,1,1,False,3.89,176.0,11.0,1,1,False,2,male
False,white,approve,1,180,128,1,0,False,6.5,225.0,90.0,2,2,False,2,male
True,white,approve,1,138,86,1,0,True,7.14,184.0,82.0,2,2,False,2,female
False,white,approve,1,187,105,1,0,False,3.66,235.0,83.2,1,1,False,2,male
True,white,approve,1,180,117,1,0,False,7.9,185.0,29.0,2,6,False,2,male
False,white,approve,1,55,73,1,0,False,6.08,95.0,74.0,2,6,False,1,male
True,white,approve,1,60,57,1,0,False,1.89,86.0,27.0,2,1,False,1,female
True,hispan,approve,1,151,81,1,0,False,3.01,160.0,10.0,1,2,False,2,male
False,white,approve,1,135,94,1,0,False,4.25,195.0,97.0,2,1,False,2,male
False,white,approve,1,150,77,1,0,False,3.38,150.0,28.2,1,1,False,2,male
False,white,approve,1,81,78,1,1,False,1.85,108.0,171.0,1,1,False,1,female
True,white,approve,1,85,47,1,0,False,3.4,153.695,94.34,1,1,False,2,male
True,black,approve,1,171,65,2,6,False,2.79,190.0,15.0,1,1,False,3,male
False,black,approve,1,148,80,1,3,False,4.71,164.0,40.0,2,1,False,2,male
True,white,approve,1,110,54,1,0,False,2.98,201.0,12.0,1,1,False,2,male
False,white,approve,1,96,60,1,0,False,2.31,120.0,40.1,2,5,False,1,male
True,white,approve,1,128,68,1,0,False,5.71,160.0,120.0,1,2,True,2,male
False,white,reject,1,100,50,1,0,False,3.42,115.0,26.0,2,2,False,1,male
True,white,approve,1,111,55,1,1,False,1.6,117.0,14.0,2,2,False,2,male
True,white,approve,1,113,47,1,0,False,1.85,173.0,71.68,2,1,False,2,male
True,white,approve,1,130,57,1,1,True,3.47,162.0,28.0,2,1,False,2,male
True,white,approve,1,125,59,1,3,False,4.53,131.5,9.2,2,1,False,2,male
True,white,approve,1,75,49,1,3,False,3.13,75.0,9.167,2,3,False,2,male
True,hispan,approve,1,110,56,1,2,False,4.65,115.0,4.0,2,1,True,1,male
True,white,reject,1,55,59,1,0,False,3.54,73.0,24.0,2,1,False,1,male
True,white,approve,1,150,63,2,1,False,3.33,210.0,8.0,2,3,False,3,male
True,white,approve,1,124,43,1,1,False,3.28,155.0,45.9,2,1,False,2,male
True,white,approve,1,90,42,1,2,False,3.48,187.0,19.0,2,1,False,1,male
False,white,approve,1,123,49,1,0,False,2.35,154.0,47.0,2,6,True,2,male
True,black,reject,1,184,52,3,2,False,3.0,193.0,7.0,2,2,False,3,male
False,black,approve,1,138,69,2,0,False,3.58,145.0,25.0,2,2,True,3,male
True,black,reject,1,112,63,3,1,False,3.84,112.0,28.0,2,5,True,3,female
True,black,reject,1,150,61,1,2,False,3.34,165.0,101.0,2,6,True,2,male
False,black,reject,1,190,52,2,1,True,2.77,200.0,7.0,2,3,False,3,male
False,white,reject,1,117,89,1,1,False,3.85,130.0,47.0,1,1,False,2,female
True,black,reject,1,125,48,1,2,False,2.31,131.0,17.0,2,5,True,2,male
True,white,approve,1,60,80,2,2,False,1.96,150.0,70.0,1,2,False,3,male
True,white,approve,1,149,60,1,0,False,3.95,165.0,6.5,1,2,False,2,male
True,white,approve,1,90,57,1,0,False,2.48,120.0,41.0,2,5,False,2,male
True,white,approve,2,49,70,1,2,False,5.83,75.0,38.0,2,2,False,2,male
True,white,approve,1,30,28,1,2,False,1.6,150.0,10.0,2,1,False,2,female
True,white,approve,1,177,70,1,0,False,3.19,222.0,78.62,2,1,False,2,male
False,white,approve,1,84,85,1,0,True,7.08,105.0,32.0,1,1,False,1,male
True,white,approve,1,227,60,1,5,True,7.5,314.0,18.0,1,3,True,2,male
True,white,approve,1,96,43,1,2,False,3.86,106.5,17.9,2,1,False,2,male
True,white,approve,1,143,65,1,1,False,3.9,150.0,18.1,2,6,False,2,male
False,black,approve,1,140,65,1,0,False,3.42,237.0,4.0,2,1,False,2,male
True,white,approve,1,27,71,1,0,False,4.6,25.0,90.5,1,1,False,2,male
True,black,approve,1,118,51,1,0,False,4.3,148.0,11.0,2,1,False,1,male
True,white,approve,1,225,102,1,0,False,7.64,290.0,83.0,1,1,False,2,male
True,white,approve,1,34,100,1,1,True,8.33,43.0,36.0,2,1,False,2,male
False,white,approve,1,116,66,1,0,False,5.5,145.0,49.39,1,1,False,1,female
True,white,approve,1,145,77,1,0,False,2.72,170.0,35.0,2,1,False,2,male
True,white,approve,1,149,86,1,2,False,4.5,166.0,20.0,2,3,False,2,male
True,white,approve,1,223,101,1,0,False,3.83,247.0,37.0,2,1,False,2,male
True,white,reject,2,173,75,1,0,False,3.71,200.0,14.0,2,5,False,2,male
True,white,approve,1,225,118,1,0,False,5.58,250.0,30.0,2,6,False,1,male
False,black,approve,1,180,99,1,0,False,4.0,202.0,27.0,2,1,False,2,male
True,white,approve,1,68,69,1,0,False,3.71,164.0,150.0,1,2,False,1,male
False,white,approve,1,99,34,1,0,False,3.51,124.0,90.0,2,1,False,2,male
False,black,approve,1,136,48,1,2,False,4.35,170.0,39.0,1,2,False,2,male
True,white,approve,1,160,101,1,0,False,8.33,240.0,90.0,1,2,False,2,male
True,white,approve,1,132,63,1,2,False,3.21,174.0,56.0,2,1,False,2,male
True,white,approve,1,187,104,1,2,False,6.12,345.0,159.1,1,1,False,2,male
True,hispan,approve,1,99,52,2,4,False,1.64,110.0,10.8,2,1,False,3,female
False,white,approve,1,107,47,1,0,False,3.89,147.0,51.0,2,2,False,2,female
True,white,approve,1,160,74,1,0,True,2.08,265.0,120.0,1,1,False,2,male
True,white,approve,1,92,39,1,2,False,3.28,117.0,25.0,1,1,False,2,male
True,white,approve,1,260,96,1,1,False,4.24,326.0,35.0,1,6,False,2,male
True,black,approve,1,126,94,3,2,True,4.4,140.0,9.0,2,5,True,3,male
False,white,approve,1,212,87,1,0,True,3.33,265.0,49.0,1,1,False,2,female
False,white,approve,1,115,53,2,0,False,4.38,177.0,88.0,2,1,False,3,female
True,white,approve,1,128,83,1,3,False,7.74,160.0,45.0,1,2,False,2,male
False,white,approve,1,135,90,1,0,False,3.09,151.0,26.0,1,2,False,2,female
True,white,approve,1,153,62,1,0,False,3.02,161.0,16.0,2,1,False,2,male
True,white,approve,1,151,66,1,0,False,3.12,160.0,30.0,2,2,False,2,female
False,white,approve,1,132,58,1,1,False,5.19,147.0,26.9,2,6,False,2,female
False,white,approve,1,100,43,1,0,False,3.64,145.5,34.16,2,2,False,2,female
True,white,approve,1,149,64,1,0,False,3.02,165.0,18.0,1,1,False,1,male
False,white,approve,1,99,45,1,0,False,3.75,110.0,30.0,2,1,True,1,female
False,black,reject,1,98,49,1,0,False,4.17,123.0,33.0,1,6,True,1,male
False,white,approve,1,140,72,1,0,False,6.0,207.0,122.0,1,1,False,2,male
True,white,reject,1,130,73,1,2,False,5.67,163.0,8.0,2,3,False,2,male
False,white,approve,1,94,44,1,0,False,3.5,104.0,70.0,2,6,True,1,female
False,white,approve,1,47,24,1,0,False,1.99,79.0,12.0,2,1,False,1,male
True,white,approve,1,145,92,1,2,False,6.86,332.0,67.0,1,1,False,2,male
False,black,approve,1,99,45,1,0,False,2.06,110.0,21.0,2,1,False,1,male
True,white,reject,1,70,70,1,4,False,2.95,70.0,4.05,4,6,False,2,male
True,white,approve,1,98,38,1,2,False,0.21,122.0,34.0,2,1,False,2,female
True,white,approve,1,145,72,1,0,False,6.27,230.0,65.0,1,1,False,2,male
False,white,approve,1,125,59,1,0,False,1.75,139.0,25.0,2,3,False,2,female
True,white,reject,1,110,52,1,0,False,4.33,180.0,85.0,1,2,False,2,male
True,white,approve,1,125,79,1,1,False,5.17,264.0,154.0,2,1,False,2,male
True,white,approve,1,40,47,1,0,False,2.61,200.0,5.0,2,2,False,1,female
True,black,approve,1,119,45,1,0,False,2.35,125.0,7.0,1,5,False,1,male
True,white,approve,1,187,112,1,0,False,6.0,315.0,176.0,1,2,False,2,male
True,white,approve,1,157,68,1,0,False,3.5,174.0,27.5,3,2,False,2,male
True,white,approve,1,162,41,1,1,True,3.45,202.0,35.0,2,2,False,2,male
True,white,approve,1,106,61,1,0,False,3.04,133.0,35.0,2,1,False,2,male
True,hispan,reject,1,113,48,1,1,False,2.65,126.0,13.0,2,5,False,1,male
True,hispan,approve,1,110,70,1,1,False,5.85,210.0,76.1,2,1,False,2,male
True,white,approve,1,125,62,1,0,False,3.7,125.0,12.0,2,2,False,2,male
False,white,approve,1,100,31,1,0,False,2.59,160.0,82.0,2,1,False,2,female
False,white,approve,1,93,30,1,0,True,2.5,143.0,55.0,2,1,False,2,female
True,white,approve,1,108,51,1,3,False,2.77,146.0,6.0,4,1,False,2,male
False,white,approve,1,162,122,1,2,False,5.53,170.0,35.0,2,5,False,2,male
True,white,approve,1,149,72,2,0,False,3.41,165.0,21.0,2,2,False,3,male
True,white,approve,1,230,101,1,2,False,6.7,324.0,180.0,1,2,False,2,male
True,white,reject,1,132,57,2,2,False,2.87,140.0,26.0,2,5,False,3,male
True,white,approve,1,345,145,1,1,True,10.37,460.0,160.0,1,5,False,1,male
True,white,reject,1,95,42,1,2,False,2.95,110.0,13.0,2,1,False,2,male
True,white,approve,1,86,33,1,0,False,1.3,107.0,25.0,2,1,False,2,male
True,white,approve,1,113,37,1,3,False,3.1,125.0,18.0,2,1,False,2,male
True,white,approve,1,128,55,1,0,False,2.08,161.0,5.0,1,2,False,2,male
False,white,approve,1,85,50,1,0,False,4.12,106.0,30.0,2,1,False,1,female
True,white,approve,1,157,77,1,0,False,3.58,197.0,14.0,2,1,False,2,male
False,white,approve,1,177,75,1,0,False,6.25,221.0,89.0,1,1,False,1,male
True,white,approve,1,234,130,1,0,False,10.83,260.0,49.0,2,1,False,2,male
True,hispan,reject,1,144,78,2,0,False,6.5,180.0,21.5,2,4,True,3,male
True,white,approve,1,246,100,1,2,False,8.33,265.0,30.0,1,1,False,2,male
True,white,approve,1,131,56,1,1,False,1.96,145.0,4.8,1,1,False,2,male
False,black,reject,1,80,36,1,2,False,3.55,94.0,6.5,2,1,False,3,male
True,white,approve,1,25,75,1,0,False,6.3,25.0,10.1,1,1,False,2,male
False,white,approve,1,30,30,1,0,False,2.5,134.0,73.0,2,1,False,1,female
False,white,approve,1,118,51,1,0,False,2.64,128.0,19.0,2,2,False,2,male
False,white,approve,2,110,68,1,0,False,5.77,160.0,137.0,1,1,False,2,female
True,white,reject,1,176,85,1,4,True,3.63,220.0,13.0,2,5,False,2,male
True,white,approve,1,232,65,1,0,False,5.42,292.0,95.0,2,1,False,2,female
True,white,approve,1,160,80,1,2,True,4.58,245.0,96.0,1,1,False,2,male
True,black,approve,1,224,72,1,0,False,6.0,280.0,40.0,2,5,True,2,male
True,white,approve,1,138,46,1,1,False,0.0,157.0,41.0,2,1,False,2,female
True,white,approve,1,98,52,1,0,False,4.33,109.0,14.0,2,2,False,2,female
False,black,approve,1,96,75,2,0,False,2.7,130.0,6.3,2,5,False,3,male
True,white,approve,1,126,60,1,0,False,5.0,157.5,8.5,2,4,False,1,male
True,white,approve,2,186,78,2,1,False,5.33,232.0,214.0,1,1,False,3,male
True,white,approve,1,124,48,1,1,False,2.36,134.0,19.0,2,2,False,2,female
True,white,approve,1,130,55,1,3,False,4.57,155.0,6.0,2,1,False,2,male
True,white,approve,1,163,37,3,1,False,2.55,245.0,7.0,2,1,False,3,male
False,white,reject,1,135,71,1,0,False,5.53,150.0,16.0,1,1,False,1,female
False,hispan,approve,1,122,114,1,0,False,9.0,152.0,60.0,1,1,False,1,male
False,white,approve,1,106,74,1,0,False,3.53,117.5,17.06,2,1,False,1,female
False,white,approve,1,110,44,1,0,False,3.69,137.0,33.9,2,1,False,2,male
